,Name,Image_Title,Ingredients
4606,Bouillabaisse Marseille,img07114.jpg,"75 g flour75 g unsalted butter1/2 cup extra virgin olive oil1 yellow onion, chopped1 cup diced fennel1 leek, white part only, halved and sliced3 cloves garlic, sliced500 mL white wine1 cup tomato puree1 L fish or vegetable stock1 tsp saffron3 plum tomatoes, chopped2 sprigs fresh parsley2 sprigs fresh thyme2 bay leaves18-20 mussels, scrubbed and picked over18-20 clams, scrubbed and picked over18-20 shrimp, peeled and deveined600 g snapper, bass or cod, cut into bite sized piecesto taste salt and black pepperto taste salt and black pepperto serve plenty of toasted crusty bread"
4607,Thai Shrimp Curry,img05144.jpg,1.50 c. jasmine rice1 package butternut squash4 oz. green beans1 tbsp. vegetable oil1 small onion1 tbsp. red curry paste1 tsp. red curry paste1 lb. large shrimp1 can light coconut milk
4608,Deep Dish Cinnamon Streusel Dessert Pizza,img05530.jpg,"half of this batch of dough or any other pizza dough**cinnamon sugar to taste¾ cup + 2 tablespoons flour⅓ cup brown sugar¼ cup white sugar2 tablespoons cold butter, cut into small pieces2 tablespoons olive oil**¼ teaspoon salt½ cup powdered sugar1 tablespoon real maple syrup1 tablespoon heavy cream"
4609,Mexican-style Rice & Bean Burritos,img24998.jpg,"1 package Knorr® Rice Sides™ - Chicken*2 cups water2 Tbsp. I Can't Believe It's Not Butter!® Spread1 medium red or green bell pepper, diced3 green onions, sliced (optional)1 can (15 to 19 oz.) black or red kidney beans, rinsed and drained1/2 cup shredded Monterey Jack or cheddar cheese (about 2 oz.)4 medium flour tortillas, warmed"
4610,Beef Stroganoff,img04989.jpg,"1 (1-pound) top round steak (1 inch thick), trimmed1 cup chopped onion2 tablespoons chopped fresh parsley2 tablespoons Dijon mustard1/2 teaspoon salt1/2 teaspoon dried dill1/2 teaspoon freshly ground black pepper1 (8-ounce) package sliced mushrooms (about 2 cups)3 garlic cloves, minced1.5 ounces all-purpose flour (about 1/3 cup)1 cup fat-free, lower-sodium beef broth1 (8-ounce) container low-fat sour cream2 cups hot cooked medium egg noodles (about 4 ounces uncooked)"
4611,Ripe's Toasted Nori Edamame with Garlic-ChileOil,img09614.jpg,"1 pound frozen, shelled edamame, cooked according to package directions, drained, and rinsed under cool water1 pound frozen, shelled edamame, cooked according to package directions, drained, and rinsed under cool water2 sheets nori (dried seaweed)Kosher salt1/2 teaspoon plus 1 tablespoon sesame oil, divided2 large garlic cloves, sliced thinly1 medium red chile, sliced into thin rings"
4612,Pasta Gratin with Sausage and Ham,img22593.jpg,"200 gr. rotini or other similarly-shaped pasta, cooked al dente, drained, and ith 1/2 cup cooking liquid reserved200 gr. rotini or other similarly-shaped pasta, cooked al dente, drained, and ith 1/2 cup cooking liquid reserved3 turkey sausages, chopped4 slices turkey ham, diced1/2 green bell pepper, diced3 scallions, minced4 tbsps. half and half2 tbsps. prepared spicy green salsa1/4 cup mozzarella or other melting cheese, grated4 tbsps. parmesan cheese, gratedCooking spraySalt and ground black pepper"
4613,Sweet and Spicy Soup with Black-Eyed Peas and Sweet Potato,img18890.jpg,"1/2 red bell pepper1 tablespoon olive oil1 onion, chopped1 celery stalk, chopped2 cloves garlic, minced1 cup water1 cup vegetable broth3 plum tomatoes, chopped1 (15 ounce) can black-eyed peas, drained and rinsed1 (15 ounce) can sweet potatoes, drained and cut into chunks1 tablespoon brown sugar1 1/2 teaspoons cinnamon1/8 teaspoon cayenne pepper1/4 teaspoon crushed red pepper flakes1 bay leaf1 pinch dried thyme1 pinch dried basil1 pinch dried oregano1 pinch dried rosemary1 pinch garlic powder1 pinch onion powder1 pinch mustard powder1 pinch cumin1 pinch coriandersalt and cracked black pepper to tastesalt and cracked black pepper to taste2 tablespoons chopped fresh parsley"
4614,South Indian Fish Curry Recipe-Recipe for Fish Curry,img27567.jpg,"500 gms fish, cut into pieces of your choice1 tsp rice1 tsp jeera/cumin seeds½ tsp fenugreek seeds1 tsp chana dal3 tbsp oil3 green chili, slit1 tsp ginger garlic paste2 onions, chopped3 tomatoes, chopped5 tbsp fresh grated coconut2 tsp red chili powder1 tsp turmeric powdersalt to taste3 sprigs of curry leaves2 tbsp tamarind pulp4 tbsp coriander leaves, chopped"
4615,Tuscan Bean and Wilted Arugula Salad,img19534.jpg,"3/4 cup dried white kidney beans1 bay leaf3/4 teaspoon salt, divided1/8 teaspoon freshly ground black pepper5 teaspoons extravirgin olive oil, divided4 garlic cloves, thinly sliced1 tablespoon fresh lemon juice6 cups trimmed baby arugula (about 8 ounces)3/4 cup thinly vertically sliced red onion"
4616,Pesto Ranch Dipping Sauce,img08908.jpg,"1/4 cup mayonnaise1/4 cup Greek yogurt2 tablespoons buttermilk2 tablespoons prepared basil pesto1 tablespoon finely chopped fresh parsley1-1/2 teaspoons finely chopped fresh dill1/2 teaspoon minced garlic1/4 teaspoon paprika1/4 teaspoon Worcestershire saucePotato chips, crackers, cut veggies or NatureBox Baked Peppery Potato Fries, for dippingPotato chips, crackers, cut veggies or NatureBox Baked Peppery Potato Fries, for dippingPotato chips, crackers, cut veggies or NatureBox Baked Peppery Potato Fries, for dipping"
4617,Thai Beef Cabbage Cups,img07672.jpg,"2 1/2 teaspoons dark sesame oil, divided2 teaspoons minced peeled fresh ginger3 garlic cloves, minced1 pound ground sirloin1 tablespoon sugar2 tablespoons fresh lime juice1 1/2 tablespoons fish sauce1 tablespoon water1/4 teaspoon crushed red pepper1/2 cup vertically sliced red onion1/2 cup chopped fresh cilantro8 large green cabbage leaves2 tablespoons finely chopped unsalted, dry-roasted peanuts"
4618,Roasted Cauliflower with Shallots and Golden Raisins,img01679.jpg,"1 medium head cauliflower, cut into florets2 large shallots, thinly sliced3 tablespoons extra-virgin olive oilCoarse salt and ground pepperCoarse salt and ground pepper2 teaspoons Dijon mustard1 cup fresh breadcrumbs1/4 cup golden raisins"
4619,Bloody Mary,img05273.jpg,6 cups tomato-vegetable juice cocktail2 cups vodka1/3 cup dill pickle juice1 tablespoon hot pepper sauce2 teaspoons celery salt1 teaspoon dried dill weed1 teaspoon garlic salt
4620,Sweet and Sour Brussels Sprout Salad,img15304.jpg,1 pound Brussels sprouts7 radishes1/4 cup fresh lemon juice3 tablespoons extra-virgin olive oil1 tablespoon sugar1 tablespoon Dijon mustard1/2 teaspoon kosher salt1/2 teaspoon freshly ground black pepper
4621,Buffalo Meatloaf with Spinach and Roasted Baby Potatoes,img20862.jpg,"1 pound baby Yukon Gold or Dutch yellow potatoes5 tablespoons olive oil, divided1 1/2 cups chopped crimini (baby bella) mushrooms1 cup chopped red onion1 tablespoon chopped fresh sage1 tablespoon chopped fresh thyme1 pound ground buffalo meat1 large egg3/4 cup tomato sauce, divided1/2 cup panko (Japanese breadcrumbs)*1/2 teaspoon salt1/2 teaspoon cracked black pepper1/4 teaspoon dried crushed red pepper1 garlic clove, pressed2 5-ounce bags fresh spinach"
4622,Pasta with Sicilian Stuffed Artichokes,img04844.jpg,"360 gms – 12.7 oz. short pasta (I used Casarecce)4 artichokes, cleaned1 egg, beaten2 tbsp flour2 tbsp vegetable oil2 tbsp extra virgin olive oil½ tbsp onion, chopped500 ml – 2 cups tomato purée (passata)180 ml – ¾ cup waterSalt & Pepper to tasteSalt & Pepper to taste4 tbsp breadcrumbs3 tbsp Pecorino Romano cheese, finely grated¼ onion, chopped1 tbsp raisins1 tbsp pine nuts2 tbsp extra virgin olive oilSalt & Pepper to tasteSalt & Pepper to taste"
4623,Make-Ahead White Lasagna Roll-Ups with Turkey and Prosciutto,img03296.jpg,"16 uncooked lasagna noodles2 tablespoons olive oil20 oz ground turkey1 teaspoon salt1 package (8 oz) finely chopped mushrooms (2 1/2 cups)1 box (9 oz) Green Giant™ frozen spinach, thawed, squeezed to drain1 container (15 oz) ricotta cheese2 eggs, slightly beaten1 teaspoon Italian seasoning1 teaspoon red pepper flakes3 oz prosciutto, torn into small strips1 jar (15 oz) Alfredo pasta sauce (about 1 1/2 cups)1 cup shredded 6-cheese Italian blend (4 oz)1/2 cup shredded fresh basil leaves"
4624,Baked Pizza Spaghetti,img22475.jpg,"1 medium onion, diced1 small green pepper, sliced8 oz sliced baby bella mushrooms½ lb lean ground beef½ lb sweet or spicy Italian sausage4 cloves garlic, minced2 Tbsp dry Italian seasoning1 Tbsp Worcestershire sauce2 tsp sugar½ tsp red pepper flakessalt & black pepper to tastesalt & black pepper to taste1 [14.5 oz] can Italian seasoned diced tomatoes1 [6 oz] can tomato paste1 [24 oz] jar prepared pasta sauce [I used Bertolli 5 cheese]1 [24 oz] jar prepared pasta sauce [I used Bertolli 5 cheese]2 Tbsp chopped Italian parsleyCheese:2 cups of shredded mozzarella cheese, divided⅔ cup of shredded Parmesan cheese, dividedPasta:8-10 oz uncooked thin spaghetti25 slices of pepperoni quartered [plus add'l for the top]"
4625,Cajun Shrimp Stew,img14590.jpg,"1 package (13.5 ounces) Johnsonville® Andouille Sausage, cut into 1/2-inch slices1 tablespoon Pompeian OlivExtra® Premium oil blend1 can (14.5 ounces) Red Gold® diced tomatoes1 medium onion, chopped1 tablespoon Gourmet Garden garlic2 bay leaves2 teaspoons ground cumin1-1/2 teaspoons Gourmet Garden Oregano2 tablespoons cider vinegarSalt and pepper to taste2 pounds uncooked large shrimp (31-35 count per pound), peeled and deveined"
4626,Italian Provolone Pull-Apart Bread (a.k.a Brain Bread for Halloween!),img08806.jpg,"• 1 pound round boule-style loaf of sourdough• 6 slices provolone cheese, cut into 1/2-inch pieces• 1/2 cup (1 stick) unsalted butter, melted• 1/4 cup marinara sauce• 2 large garlic cloves, minced• 1/2 teaspoon garlic powder• 1/5 teaspoon onion powder• 1/2 teaspoon dried Italian seasoning• chopped fresh parsley, to garnish"
4627,"Shrimp, Peppers, and Cheese Grits",img15167.jpg,"1/2 cup chopped Canadian bacon1 cup red bell pepper strips1 cup green bell pepper strips1 (10-ounce) can diced tomatoes and green chiles, drained1 1/2 pounds medium shrimp, peeled and deveined1/2 cup chopped green onions1 2/3 cups fat-free milk1 (16-ounce) can fat-free, less-sodium chicken broth1 cup uncooked quick-cooking grits1 cup (4 ounces) shredded reduced-fat sharp cheddar cheese"
4628,Wild Mushroom-Chèvre Crostini,img08192.jpg,"2 dozen baguette slices (cut diagonally 1/4 in. thick and 3 in. long; about 8 oz. total)1 tablespoon olive oil12 ounces fresh mushrooms (chanterelle, crimini, morel, oyster, porcini, shiitake, or common; choose about three kinds)1 tablespoon butter or margarine1 tablespoon minced garlic1/4 cup minced shallots1 teaspoon dried thyme1/4 cup dry white wine1/4 cup fat-skimmed chicken broth or vegetable broth1 tablespoon balsamic vinegarSalt and pepperSalt and pepper4 ounces fresh chèvre (goat) cheese1 tablespoon chopped parsley"
4629,Iced Brown Sugar Pumpkin Hand Pies,img10187.jpg,"2 sheets puff pastry, thawed4 ounces softened cream cheese1/4 cup pumpkin puree1/4 cup light brown sugar, packed1 teaspoon ground cinnamon1 egg white, whisked for egg wash1 cup powdered sugar2 tablespoons water"
4630,Chicken Alfredo Garlic Bread Pizza,img23261.jpg,"2 Tablespoons Butter1 clove Garlic, Minced½ cups Half And Half, Regular Or Fat Free1 cup Grated Parmesan Cheese1 pinch Parsley Flakes1 pinch Freshly Cracked Black PepperSalt To Taste1 loaf Italian Bread½ cups Butter, Room Temperature2 teaspoons Garlic Powder½ teaspoons Parsley Flakes1-½ cup Cooked Chicken Shredded2 cups Cooked Broccoli Florets (a Steamable Bag Works Great)3 cups Shredded Mozzarella Cheese"
4631,Merry Berry Salad,img09642.jpg,"1 (10 ounce) package mixed salad greens1 medium red apple, diced1 medium green apple, diced1 cup shredded parmesan cheese1/2 cup dried cranberries1/2 cup slivered almonds, toasted1 cup cranberries1/2 cup sugar1/2 cup cider vinegar1/4 cup apple juice concentrate1 teaspoon salt1 teaspoon ground mustard1 teaspoon grated onion1 cup vegetable oil"
4632,Chicken Enchiladas with Poblano Sauce,img23120.jpg,"2 pounds boneless, skinless chicken breasts1 tablespoon green chili powder1 tablespoon olive oil1 cup chicken stock8 enchilada size tortillas4 ounces Monterey Jack cheese, shreddedred onion and cilantro for garnish, if desiredred onion and cilantro for garnish, if desired2 cups chicken stock2 poblano peppers, stem and seeds removed2 cloves garlic1 jalapeño pepper, stem and seeds removed (optional)1 lime, peeled1 cup light sour cream⅓ cup cilantrosalt to taste"
4633,Kale Pesto Ricotta Crostini,img14414.jpg,2 cups kale1 cup mint1-2 garlic cloves3/4 cup grated parmesan cheese1/2 cup toasted walnuts1/2 teaspoon red pepper flakes1 tablespoon lemon juice1/4 cup extra virgin olive oilsalt and pepper to tastesalt and pepper to taste1 baguetteolive oilricotta
4634,Black Bean & Corn Salsa with Cheesy Baked Tortilla Chips (Vegan & Gluten-Free),img08619.jpg,"3 brown rice tortillas2-3 teaspoons extra virgin olive oilabout 3 tablespoons nutritional yeast (however much you prefer)few generous pinches sea salt1 cup cooked corn kernels1 cup cooked black beans¾ cup chopped cilantro1 medium tomato, seeded and diced2 scallions, thinly sliced1 jalapeno chili, seeded and minced (adjust the amount to your liking)5 tablespoons fresh lime juice1 clove garlic, mincedsea salt to taste"
4635,Spinach and Kamut Salad with Chili-Orange Dressing,img23154.jpg,"Salad3-4 handfuls spinach½ cup kamut, uncooked¼ cup sunflower seeds2 ounces fetaDressing½ cup fresh squeezed orange juice (app. 2 oranges)¼ cup walnut oil2 tablespoons honey¼-1/2 teaspoon red chili flakes"
4636,Mushroom and Leek Soup with Thyme Cream,img17250.jpg,"1/2 cup heavy cream3 teaspoons fresh thyme, chopped6 tablespoons (3/4 stick) unsalted butter2 pounds crimini (baby bella) mushrooms, cut into 1/4-inch-thick slices (10 1/2 cups)3 large leeks, white and pale green parts only, cut into 1/4-inch dice (2 1/2 cups)6 tablespoons all-purpose flour6 cups chicken stock or canned low-sodium chicken broth1 1/2 teaspoons salt3/4 teaspoon freshly ground black pepper"
4637,Aquavit Bloody Marys,img02543.jpg,"1 cup aquavit, chilled1 quart tomato or tomato-vegetable juice such as V8, chilled3 tablespoons fresh lemon juice2 tablespoons Worcestershire sauce2 tablespoons drained bottled horseradish1/2 teaspoon hot sauce such as Tabasco1/4 teaspoon black pepperGarnish: lemon slices; small celery ribsGarnish: lemon slices; small celery ribs"
4638,Antipasto Kabobs,img11729.jpg,"1 package (10 oz.) cremini or white mushrooms, halved2 small red, yellow and/or orange bell peppers, cut into chunks12 bocconcini (small fresh mozzarella cheese balls)1/4 tsp. Italian seasoning12 pitted kalamata or oil-cured olives12 large fresh basil leaves2 Tbsp. I Can't Believe It's Not Butter!® Spread"
4639,Niçoise Salad with Salmon,img21338.jpg,"1 shallot, minced3 Tbs. red wine vinegar1 Tbs. Dijon mustard1/4 tsp. plus 1 Tbs. salt, plus more, to tasteFreshly ground pepper, to taste1/2 cup plus 2 Tbs. olive oilAbout 15 small boiling potatoes, quartered1/2 lb. slender green beans, trimmed1 1/2 lb. salmon fillet, cut crosswise into 4 equal slices4 large or 6 small heads Belgian endive, ends trimmed, endive cut lengthwise into slivers4 hard-cooked eggs, quartered8 to 12 anchovy fillets, soaked for 5 minutes in warm water and patted dry (optional)1/4 cup Niçoise olives, pitted"
4640,"Mexican Lasagna with Black Beans, Quinoa and Sweet Potatoes (Yams)",img01861.jpg,"7-10 corn tortillas cut in half2Lb 6 0z of Salsa  (Costco Organic Salsa or any of your favorite salsa)2 cans of Black Beans1..5 lbs of sweet Potatoes (I use Yams)1.5 Cups of Quinoa (uncooked)1 Large Yellow Onion (diced)1 large Red Bell Pepper (diced)1 Jalapeno Pepper (seeded and diced)3 gloves of garlic minced2 Tbsp Olive Oil2 tsp Chili Powder1 tsp ground Oregano1 tsp ground Cumin1 tsp Salt1 cup of chopped Cilantro1 Tbsp of Corn Meal16oz of Shredded Cheddar Cheese (or any cheese)Optional: Garnish with sliced avocado, cherry tomatoes, lime wedge"
4641,Chinese Dry Braised Green Beans with Pork,img17390.jpg,¼ lb. Pork - Chinese barbecued pork (chopped) or ground pork1 tsp. chopped Garlic2 lbs. fresh Green Beans - chop off the ends2 Tbsp. Soy Sauce1 Tbsp. Sesame Oil¼ - ½ tsp. Sichuan Pepper Flakes
4642,Easy Italian Shrimp Tortellini Bake,img27151.jpg,"¾ lb jumbo shrimp, peeled and deveined2 9oz packages of whole wheat cheese tortellini (use regular if you're not a fan of whole wheat)2 - 2½ C marinara or spaghetti sauce½ - ¾ C shredded mozzarella cheese1.5 tbsp parmesan cheese2 tbsp extra virgin olive oilsalt and pepper to tastesalt and pepper to tastefresh chopped parsley for garnish"
4643,Make-Ahead Ooey-Gooey Sticky Buns,img21271.jpg,"1 package dry yeast (about 2 1/4 teaspoons)1 teaspoon granulated sugar1/4 cup warm water (105° to 115°)4 cups all-purpose flour, divided1/4 cup granulated sugar1 teaspoon ground nutmeg3/4 teaspoon salt1 cup evaporated skim milk, divided1/4 cup water1 large egg, lightly beatenCooking spray1 1/4 cups packed dark brown sugar, divided1/3 cup dark corn syrup2 tablespoons stick margarine or butter3/4 cup chopped pecans1 tablespoon ground cinnamon"
4644,No Bake Peanut Butter S’mores Squares,img19126.jpg,"2 cups creamy peanut butter1/2 cup unsalted butter1 1/2 (11-ounce) bags of chocolate chips2 10.5-ounce bags mini marshmallows1 sleeve of graham crackers, coarsely chopped and crushed"
4645,Cauliflower and Chickpea Curry,img25185.jpg,"Curry Powder*:1 tablespoon cumin seeds1 tablespoon coriander seeds1 tablespoon fenugreek1 teaspoon fennel seeds2 pieces clove4 teaspoons turmeric2 teaspoons yellow mustard powder (or yellow mustard seeds, ground)1 teaspoon ginger1 teaspoon cinnamon½ teaspoon nutmeg½teaspoon black pepper¼ teaspoon cardamom¼ teaspoon celery seeds1 tablespoons olive oil1 small head cauliflower2 cloves garlic, minced½ teaspoon salt1 cup full-fat coconut milk1-2 cups low sodium vegetable broth1 cup chickpeas (drained and rinsed if using canned)*red pepper flakesBrown RiceCilantroGreek YogurtChutneyChapati"
